"team.id" "team.name" "team.logo" "league.id" "league.name" "league.country" "league.logo" "league.flag" "league.season" "games.appearences" "games.lineups" "games.minutes" "games.number" "games.position" "games.rating" "games.captain" "substitutes.in" "substitutes.out" "substitutes.bench" "shots.total" "shots.on" "goals.total" "goals.conceded" "goals.assists" "goals.saves" "passes.total" "passes.key" "passes.accuracy" "tackles.total" "tackles.blocks" "tackles.interceptions" "duels.total" "duels.won" "dribbles.attempts" "dribbles.success" "dribbles.past" "fouls.drawn" "fouls.committed" "cards.yellow" "cards.yellowred" "cards.red" "penalty.won" "penalty.commited" "penalty.scored" "penalty.missed" "penalty.saved" "player.id" "player.name" "player.firstname" "player.lastname" "player.age" "player.nationality" "player.height" "player.weight" "player.injured" "player.photo" "player.birth.date" "player.birth.place" "player.birth.country" "id"
"304" 444 "Patronato" "https://media-1.api-sports.io/football/teams/444.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-2.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 35 19 1910 NA "Attacker" "6.739393" FALSE 16 12 18 37 21 5 0 NA NA 547 24 11 14 2 10 265 89 30 10 NA 26 38 2 0 0 NA NA 1 2 NA 6248 "J. Arias" "Junior Gabriel" "Arias Cácerers" 30 "Uruguay" "170 cm" "64 kg" FALSE "https://media-2.api-sports.io/football/players/6248.png" "1993-05-17" "Montevideo" "Uruguay" 4
"305" 439 "Godoy Cruz" "https://media.api-sports.io/football/teams/439.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 27 11 1048 NA "Attacker" "6.659259" FALSE 16 11 27 22 9 4 0 2 NA 311 16 6 15 1 5 158 64 45 17 NA 15 16 3 0 0 NA NA 0 0 NA 5218 "S. Lomónaco" "Sebastián Ariel" "Lomónaco" 25 "Argentina" "173 cm" "66 kg" FALSE "https://media-2.api-sports.io/football/players/5218.png" "1998-09-17" "Avellaneda" "Argentina" 5
"306" 442 "Defensa Y Justicia" "https://media.api-sports.io/football/teams/442.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-2.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 33 21 1623 NA "Attacker" "6.882758" FALSE 12 21 15 15 7 4 0 1 NA 641 21 17 41 1 17 213 121 53 36 NA 40 18 4 0 0 NA NA 0 0 NA 36475 "G. Hachen" "Gabriel Alejandro" "Hachen" 33 "Argentina" "165 cm" "66 kg" FALSE "https://media-2.api-sports.io/football/players/36475.png" "1990-10-16" "Rosario" "Argentina" 6
"307" 434 "Gimnasia L.P." "https://media-1.api-sports.io/football/teams/434.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-1.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 15 6 660 NA "Defender" "6.985714" FALSE 9 0 31 5 4 4 0 NA NA 307 3 17 31 2 23 97 60 11 4 NA 11 9 3 0 0 NA NA 2 0 NA 6430 "L. Licht" "Lucas Matías" "Licht" 42 "Argentina" "174 cm" "72 kg" FALSE "https://media.api-sports.io/football/players/6430.png" "1981-04-06" "La Plata" "Argentina" 7
"308" 439 "Godoy Cruz" "https://media-1.api-sports.io/football/teams/439.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 26 10 1017 NA "Attacker" "6.753846" FALSE 16 8 23 29 14 3 0 4 NA 242 19 5 2 1 3 151 57 20 11 NA 4 20 1 0 0 NA NA 0 0 NA 51141 "C. Colmán" "Cristian Ariel" "Colmán Ortíz" 29 "Paraguay" "185 cm" "79 kg" FALSE "https://media.api-sports.io/football/players/51141.png" "1994-02-26" "San Cosme y Damián" "Paraguay" 8
"309" 449 "Banfield" "https://media-2.api-sports.io/football/teams/449.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 20 8 927 NA "Midfielder" "7.217647" FALSE 12 7 22 16 10 3 0 2 NA 447 29 20 19 NA 11 130 72 35 24 NA 14 10 3 0 0 NA NA 0 1 NA 6378 "J. Dátolo" "Jesús Alberto" "Dátolo" 39 "Argentina" "177 cm" "67 kg" FALSE "https://media-1.api-sports.io/football/players/6378.png" "1984-05-19" "Carlos Spegazzini" "Argentina" 9
"310" 463 "Aldosivi" "https://media-1.api-sports.io/football/teams/463.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 29 19 1626 NA "Midfielder" "6.913793" FALSE 10 16 13 19 11 3 0 1 NA 1018 23 27 39 4 18 222 110 33 21 NA 17 22 4 0 0 NA NA 0 0 NA 6550 "F. Grahl" "Francisco Guillermo" "Grahl" 31 "Argentina" "170 cm" NA FALSE "https://media-1.api-sports.io/football/players/6550.png" "1992-03-05" "San Justo" "Argentina" 10
"311" 445 "Huracan" "https://media-2.api-sports.io/football/teams/445.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 18 12 1031 NA "Attacker" "6.611764" FALSE 6 7 7 17 9 3 0 1 NA 256 8 10 16 NA 2 174 74 13 8 NA 15 19 3 0 0 NA NA 0 0 NA 35731 "E. Triverio" "Enrique Luis" "Triverio" 35 "Argentina" "184 cm" "78 kg" FALSE "https://media-1.api-sports.io/football/players/35731.png" "1988-12-31" "Aldao" "Argentina" 11
"312" 1064 "Platense" "https://media-2.api-sports.io/football/teams/1064.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 32 28 2445 NA "Midfielder" "6.883870" FALSE 4 4 6 10 3 3 0 NA NA 1134 30 26 49 9 55 268 124 16 11 NA 31 30 7 0 0 NA NA 0 0 NA 5304 "H. Lamberti" "Hernán Agustín" "Lamberti" 39 "Argentina" "172 cm" "70 kg" FALSE "https://media.api-sports.io/football/players/5304.png" "1984-05-03" "Buenos Aires" "Argentina" 12
"313" 457 "Newells Old Boys" "https://media-2.api-sports.io/football/teams/457.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 20 16 1257 NA "Attacker" "6.783333" FALSE 4 11 4 13 7 3 0 2 NA 344 16 12 11 2 17 218 103 31 14 NA 39 23 1 0 1 NA NA 1 0 NA 5924 "J. Cristaldo" "Jonatan Ezequiel" "Cristaldo" 34 "Argentina" "176 cm" "81 kg" FALSE "https://media-2.api-sports.io/football/players/5924.png" "1989-03-05" "Ingeniero Budge" "Argentina" 13
"314" 444 "Patronato" "https://media.api-sports.io/football/teams/444.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-1.api-sports.io/football/leagues/128.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 30 19 1584 NA "Midfielder" "6.616666" FALSE 11 17 16 27 15 2 0 3 NA 354 26 7 17 1 7 185 75 78 37 NA 18 12 2 0 0 NA NA 0 0 NA 6693 "N. Delgadillo" "Nicolás" "Delgadillo Godoy" 26 "Argentina" "177 cm" NA FALSE "https://media-1.api-sports.io/football/players/6693.png" "1997-10-02" "Buenos Aires" "Argentina" 14
"315" 459 "Arsenal Sarandi" "https://media-2.api-sports.io/football/teams/459.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-1.api-sports.io/football/leagues/128.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 28 14 1242 NA "Midfielder" "6.610714" FALSE 14 9 24 9 3 2 0 2 NA 444 12 13 30 2 16 156 69 26 12 NA 15 20 0 0 0 NA NA 0 0 NA 5204 "A. Antilef" "Alejo" "Antilef" 25 "Argentina" "169 cm" "66 kg" FALSE "https://media-1.api-sports.io/football/players/5204.png" "1998-07-20" "Puerto Pirámides" "Argentina" 15
"316" 1065 "Central Cordoba de Santiago" "https://media.api-sports.io/football/teams/1065.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-1.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 26 11 1190 NA "Midfielder" "6.750000" FALSE 15 11 23 NA NA 2 0 NA NA 11 1 5 2 NA 1 8 4 2 NA NA 2 2 6 0 0 NA NA 0 0 NA 6416 "C. Lattanzio" "Carlo María" "Lattanzio" 26 "Argentina" "178 cm" "74 kg" FALSE "https://media.api-sports.io/football/players/6416.png" "1997-07-25" "La Plata" "Argentina" 16
"317" 435 "River Plate" "https://media-2.api-sports.io/football/teams/435.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media.api-sports.io/flags/ar.svg" 2021 20 15 1398 NA "Midfielder" "6.970000" FALSE 5 7 10 6 1 2 0 NA NA 535 12 44 27 NA 19 113 61 9 7 NA 18 20 4 0 0 NA NA 0 0 NA 5996 "E. Fernández" "Enzo Jeremías" "Fernández" 22 "Argentina" "178 cm" "76 kg" FALSE "https://media-2.api-sports.io/football/players/5996.png" "2001-01-17" "San Martín" "Argentina" 17
"318" 448 "Colon Santa Fe" "https://media-1.api-sports.io/football/teams/448.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 6 1 78 NA "Attacker" "6.680000" FALSE 5 1 14 5 4 2 0 NA NA 30 4 4 1 NA 1 10 3 1 NA NA 1 NA 0 0 0 NA NA 0 0 NA 6664 "T. Sandoval" "Tomás David" "Sandoval" 24 "Argentina" "185 cm" "71 kg" FALSE "https://media.api-sports.io/football/players/6664.png" "1999-03-30" "Santa Fe" "Argentina" 18
"319" 442 "Defensa Y Justicia" "https://media-2.api-sports.io/football/teams/442.png" 128 "Liga Profesional Argentina" "Argentina" "https://media.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 13 8 586 NA "Attacker" "6.650000" FALSE 5 8 11 9 6 2 0 NA NA 61 NA 4 NA 1 2 47 19 6 5 NA 4 4 2 0 0 NA NA 1 0 NA 35637 "R. Contreras" "Rodrigo Nicolás" "Contreras" 28 "Argentina" "182 cm" "78 kg" FALSE "https://media.api-sports.io/football/players/35637.png" "1995-10-27" "San Miguel de Tucumán" "Argentina" 19
"320" 463 "Aldosivi" "https://media-2.api-sports.io/football/teams/463.png" 128 "Liga Profesional Argentina" "Argentina" "https://media-1.api-sports.io/football/leagues/128.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 10 0 233 NA "Attacker" "6.650000" FALSE 10 0 11 9 6 2 0 NA NA 61 NA 4 NA 1 2 47 19 6 5 NA 4 4 0 0 0 NA NA 1 0 NA 35637 "R. Contreras" "Rodrigo Nicolás" "Contreras" 28 "Argentina" "182 cm" "78 kg" FALSE "https://media.api-sports.io/football/players/35637.png" "1995-10-27" "San Miguel de Tucumán" "Argentina" 19
"321" 1947 "Canuelas" "https://media-2.api-sports.io/football/teams/1947.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 29 24 2245 NA "Attacker" NA FALSE 5 2 0 NA NA 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 0 NA NA NA NA NA 92079 "D. Aguirre" "Diego Ezequiel" "Aguirre" 30 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/92079.png" "1993-01-11" "Isidro Casanova" "Argentina" 1
"322" 8378 "JJ Urquiza" "https://media-2.api-sports.io/football/teams/8378.png" 131 "Primera B Metropolitana" "Argentina" "https://media-2.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 31 28 2126 NA "Attacker" NA FALSE 3 19 0 NA NA 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 74917 "S. Montero" "Christian Sebastián" "Montero" 27 "Argentina" "194 cm" "96 kg" FALSE "https://media-1.api-sports.io/football/players/74917.png" "1996-08-13" NA "Argentina" 2
"323" 8377 "Colegiales" "https://media.api-sports.io/football/teams/8377.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 38 38 3107 NA "Midfielder" NA FALSE 0 23 0 NA NA 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 75868 "S. Camacho" "Santiago Gabriel" "Camacho" 26 "Argentina" "183 cm" NA FALSE "https://media.api-sports.io/football/players/75868.png" "1997-01-25" "Buenos Aires" "Argentina" 3
"324" 8008 "Comunicaciones" "https://media.api-sports.io/football/teams/8008.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 33 27 2305 NA "Attacker" NA FALSE 6 18 0 NA NA 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 0 0 NA NA NA NA NA 74811 "R. Acosta" "Rodrigo Damián" "Acosta" 33 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/74811.png" "1990-05-05" "Lomas de Zamora" "Argentina" 4
"325" 471 "Flandria" "https://media-1.api-sports.io/football/teams/471.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 33 32 2711 NA "Attacker" NA FALSE 1 16 0 NA NA 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 0 0 NA NA NA NA NA 74874 "M. Nouet" "Matías Nicolás" "Nouet" 30 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/74874.png" "1993-01-20" "San Pedro" "Argentina" 5
"326" 471 "Flandria" "https://media.api-sports.io/football/teams/471.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 27 17 1540 NA "Attacker" NA FALSE 10 14 0 NA NA 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 0 0 NA NA NA NA NA 5450 "L. Gordillo" "Franco Lautaro" "Gordillo" 24 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/5450.png" "1999-04-06" "Río Grande" "Argentina" 6
"327" 8377 "Colegiales" "https://media-1.api-sports.io/football/teams/8377.png" 131 "Primera B Metropolitana" "Argentina" "https://media-2.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 38 33 2919 NA "Attacker" NA FALSE 5 14 0 NA NA 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 0 0 NA NA NA NA NA 58402 "F. Martínez" "Federico Nicolás" "Martínez" 29 "Argentina" "182 cm" NA FALSE "https://media-2.api-sports.io/football/players/58402.png" "1994-11-25" "Posadas" "Argentina" 7
"328" 1927 "Talleres Remedios" "https://media-2.api-sports.io/football/teams/1927.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 33 28 2486 NA "Midfielder" NA FALSE 5 9 0 NA NA 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 1 NA NA NA NA NA 158434 "J. Miritello" "Juan Bautista" "Miritello" 24 "Argentina" NA NA FALSE "https://media.api-sports.io/football/players/158434.png" "1999-02-08" "Luján" "Argentina" 8
"329" 8383 "Deportivo Merlo" "https://media.api-sports.io/football/teams/8383.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 28 27 2313 NA "Attacker" NA FALSE 1 12 0 NA NA 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8 0 0 NA NA NA NA NA 59331 "Jonatan Alberto Morán" "Jonatan Alberto" "Morán" 34 "Argentina" "178 cm" "
    " FALSE "https://media-1.api-sports.io/football/players/59331.png" "1989-04-14" "Río Negro" "Argentina" 9
"330" 1945 "Defensores Unidos" "https://media-1.api-sports.io/football/teams/1945.png" 131 "Primera B Metropolitana" "Argentina" "https://media-2.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 15 15 1350 NA "Attacker" NA FALSE 0 1 0 NA NA 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 169902 "N. Toloza" "Nicolás Alejandro" "Toloza" 25 "Argentina" NA NA FALSE "https://media.api-sports.io/football/players/169902.png" "1998-08-06" "Rafaela" "Argentina" 10
"331" 483 "Los Andes" "https://media-2.api-sports.io/football/teams/483.png" 131 "Primera B Metropolitana" "Argentina" "https://media-2.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 33 28 2412 NA "Attacker" NA FALSE 5 14 0 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA NA NA NA 190581 "Enzo Adrián López" "Enzo Adrián" "López" 24 "Argentina" "181 cm" "74 kg" FALSE "https://media-1.api-sports.io/football/players/190581.png" "1998-03-10" "Paraná" "Argentina" 11
"332" 2425 "Acassuso" "https://media-2.api-sports.io/football/teams/2425.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 31 17 1596 NA "Attacker" NA FALSE 14 10 0 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 NA NA NA NA NA 59306 "Agustín Auzmendi" "Agustín" "Auzmendi" 26 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/59306.png" "1997-02-01" NA "Argentina" 12
"333" 8376 "Argentino Quilmes" "https://media-1.api-sports.io/football/teams/8376.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 29 17 1644 NA "Attacker" NA FALSE 12 13 0 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 1 0 NA NA NA NA NA 119133 "J. Cañete" "Jonatan José" "Cañete" 27 "Argentina" "178 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/119133.png" "1996-07-12" "Saladas" "Argentina" 13
"334" 2425 "Acassuso" "https://media.api-sports.io/football/teams/2425.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 25 22 2046 NA "Attacker" NA FALSE 3 2 0 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA NA NA NA 5340 "J. Rossi" "Javier Nicolás" "Rossi" 41 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/5340.png" "1982-11-04" "Buenos Aires" "Argentina" 14
"335" 1942 "Sacachispas" "https://media-1.api-sports.io/football/teams/1942.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 31 29 2506 NA "Attacker" NA FALSE 2 19 0 NA NA 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 NA NA NA NA NA 5478 "J. Ingratti" "José María" "Ingratti" 23 "Argentina" NA NA FALSE "https://media-1.api-sports.io/football/players/5478.png" "2000-07-28" "Santiago del Estero" "Argentina" 15
"336" 2425 "Acassuso" "https://media-1.api-sports.io/football/teams/2425.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media-1.api-sports.io/flags/ar.svg" 2021 29 20 1906 NA "Attacker" NA FALSE 9 6 0 NA NA 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 0 0 NA NA NA NA NA 116407 "F. Sellecchia" "Federico Julián" "Sellecchia" 29 "Argentina" NA NA FALSE "https://media-2.api-sports.io/football/players/116407.png" "1994-07-02" NA "Argentina" 16
"337" 8383 "Deportivo Merlo" "https://media-1.api-sports.io/football/teams/8383.png" 131 "Primera B Metropolitana" "Argentina" "https://media.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 21 19 1690 NA "Midfielder" NA FALSE 2 10 0 NA NA 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 0 0 NA NA NA NA NA 116408 "L. Romero" "Lázaro Ramón" "Romero" 28 "Argentina" NA NA FALSE "https://media.api-sports.io/football/players/116408.png" "1995-12-13" "Chajarí" "Argentina" 17
"338" 1942 "Sacachispas" "https://media.api-sports.io/football/teams/1942.png" 131 "Primera B Metropolitana" "Argentina" "https://media-2.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 32 28 2430 NA "Attacker" NA FALSE 4 15 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 0 0 NA NA NA NA NA 5689 "Tomás Verón Lupi" "Tomás" "Verón Lupi" 23 "Argentina" "173 cm" "67 kg" FALSE "https://media-2.api-sports.io/football/players/5689.png" "2000-09-03" "Quilmes" "Argentina" 18
"339" 1956 "UAI Urquiza" "https://media-1.api-sports.io/football/teams/1956.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media.api-sports.io/flags/ar.svg" 2021 31 23 1978 NA "Midfielder" NA FALSE 8 17 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 0 0 NA NA NA NA NA 74942 "S. Prim" "Santiago Gastón" "Prim" 33 "Argentina" "172 cm" "75 kg" FALSE "https://media-1.api-sports.io/football/players/74942.png" "1990-05-11" "Campana" "Argentina" 19
"340" 8378 "JJ Urquiza" "https://media-2.api-sports.io/football/teams/8378.png" 131 "Primera B Metropolitana" "Argentina" "https://media-1.api-sports.io/football/leagues/131.png" "https://media-2.api-sports.io/flags/ar.svg" 2021 27 26 2358 NA "Defender" NA FALSE 1 0 0 NA NA 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10 1 0 NA NA NA NA NA 307313 "R. Cavallera" "Rodrigo Adrián" "Cavallera" 23 "Argentina" "182 cm" "74 kg" FALSE "https://media.api-sports.io/football/players/307313.png" "2000-01-23" "San Luis" "Argentina" 20
"341" 157 "Bayern Munich" "https://media.api-sports.io/football/teams/157.png" 78 "Bundesliga" "Germany" "https://media.api-sports.io/football/leagues/78.png" "https://media-2.api-sports.io/flags/de.svg" 2021 34 34 2952 NA "Attacker" "7.464705" FALSE 0 6 0 129 81 35 0 3 NA 735 37 16 10 2 6 326 148 82 48 NA 37 22 2 0 0 NA NA 5 0 NA 521 "R. Lewandowski" "Robert" "Lewandowski" 35 "Poland" "185 cm" "81 kg" FALSE "https://media-2.api-sports.io/football/players/521.png" "1988-08-21" "Warszawa" "Poland" 1
"342" 168 "Bayer Leverkusen" "https://media-1.api-sports.io/football/teams/168.png" 78 "Bundesliga" "Germany" "https://media-2.api-sports.io/football/leagues/78.png" "https://media-1.api-sports.io/flags/de.svg" 2021 27 26 2094 NA "Attacker" "7.288888" FALSE 1 21 1 80 45 24 0 3 NA 408 16 10 5 1 3 237 97 41 15 NA 22 13 0 0 0 NA NA 1 1 NA 794 "P. Schick" "Patrik" "Schick" 27 "Czech Republic" "191 cm" "85 kg" FALSE "https://media-1.api-sports.io/football/players/794.png" "1996-01-24" "Praha" "Czech Republic" 2
"343" 165 "Borussia Dortmund" "https://media.api-sports.io/football/teams/165.png" 78 "Bundesliga" "Germany" "https://media-2.api-sports.io/football/leagues/78.png" "https://media.api-sports.io/flags/de.svg" 2021 24 21 1915 NA "Attacker" "7.666666" FALSE 3 7 3 68 37 22 0 7 NA 460 23 13 2 1 1 137 67 24 13 NA 14 17 3 0 0 NA NA 6 0 NA 1100 "E. Haaland" "Erling" "Braut Haaland" 23 "Norway" "194 cm" "88 kg" FALSE "https://media-2.api-sports.io/football/players/1100.png" "2000-07-21" "Leeds" "England" 3
